source,target,source_group,target_group,x1,y1,x2,y2
28,29,5,5,1.672903559601508,1.958802125657257,2.1454643956856794,1.7680607160767297
28,30,5,5,1.672903559601508,1.958802125657257,1.663029240029165,1.2998830030145554
28,35,5,5,1.672903559601508,1.958802125657257,0.8479746241829922,1.9473829644609049
29,30,5,5,2.1454643956856794,1.7680607160767297,1.663029240029165,1.2998830030145554
29,47,5,2,2.1454643956856794,1.7680607160767297,1.329170472233264,-1.6073150119519153
30,31,5,5,1.663029240029165,1.2998830030145554,1.2502639826670794,0.7016944233324383
30,32,5,5,1.663029240029165,1.2998830030145554,1.0736096224205867,1.1317551037024867
31,33,5,5,1.2502639826670794,0.7016944233324383,0.6094768409850627,0.9987580213272363
32,33,5,5,1.0736096224205867,1.1317551037024867,0.6094768409850627,0.9987580213272363
32,34,5,5,1.0736096224205867,1.1317551037024867,0.6634599159690662,1.4468220634438789
33,34,5,5,0.6094768409850627,0.9987580213272363,0.6634599159690662,1.4468220634438789
34,35,5,5,0.6634599159690662,1.4468220634438789,0.8479746241829922,1.9473829644609049
34,36,5,9,0.6634599159690662,1.4468220634438789,-0.8698246139327099,-1.0713273875392917
36,37,9,9,-0.8698246139327099,-1.0713273875392917,-2.1539145758359264,-0.9293360203157497
36,38,9,9,-0.8698246139327099,-1.0713273875392917,-1.585734652035734,0.0040894599993396286
37,38,9,9,-2.1539145758359264,-0.9293360203157497,-1.585734652035734,0.0040894599993396286
37,39,9,9,-2.1539145758359264,-0.9293360203157497,-2.869824613926469,0.1460808272152841
38,39,9,9,-1.585734652035734,0.0040894599993396286,-2.869824613926469,0.1460808272152841
39,40,9,2,-2.869824613926469,0.1460808272152841,0.2519543175348741,-0.7042838012814849
39,89,9,6,-2.869824613926469,0.1460808272152841,0.5787474589709578,1.206357925550515
40,41,2,2,0.2519543175348741,-0.7042838012814849,0.4831671694168057,-0.7650092912715268
40,42,2,2,0.2519543175348741,-0.7042838012814849,0.4732915574244809,-0.9785975575128537
41,42,2,2,0.4831671694168057,-0.7650092912715268,0.4732915574244809,-0.9785975575128537
41,43,2,2,0.4831671694168057,-0.7650092912715268,0.7035405082824041,-1.0625163184776811
42,43,2,2,0.4732915574244809,-0.9785975575128537,0.7035405082824041,-1.0625163184776811
42,44,2,2,0.4732915574244809,-0.9785975575128537,0.7489030480452217,-1.322484172725951
43,44,2,2,0.7035405082824041,-1.0625163184776811,0.7489030480452217,-1.322484172725951
43,45,2,2,0.7035405082824041,-1.0625163184776811,0.9856900429734299,-1.3852416340676104
44,45,2,2,0.7489030480452217,-1.322484172725951,0.9856900429734299,-1.3852416340676104
44,46,2,2,0.7489030480452217,-1.322484172725951,1.0472834532304578,-1.7401368158147397
45,46,2,2,0.9856900429734299,-1.3852416340676104,1.0472834532304578,-1.7401368158147397
45,47,2,2,0.9856900429734299,-1.3852416340676104,1.329170472233264,-1.6073150119519153
46,47,2,2,1.0472834532304578,-1.7401368158147397,1.329170472233264,-1.6073150119519153
46,48,2,2,1.0472834532304578,-1.7401368158147397,1.3842042095507865,-1.9800652606598868
46,93,2,2,1.0472834532304578,-1.7401368158147397,1.077212674948997,-2.2647017925738084
47,49,2,2,1.329170472233264,-1.6073150119519153,1.5721247591309329,-1.9023604221896946
47,50,2,2,1.329170472233264,-1.6073150119519153,1.6065356468585241,-1.711304732852328
47,81,2,7,1.329170472233264,-1.6073150119519153,-0.0356318071987356,1.3971633245480326
48,49,2,2,1.3842042095507865,-1.9800652606598868,1.5721247591309329,-1.9023604221896946
48,50,2,2,1.3842042095507865,-1.9800652606598868,1.6065356468585241,-1.711304732852328
48,68,2,8,1.3842042095507865,-1.9800652606598868,-2.7958115001536417,0.7143048351204992
48,94,2,2,1.3842042095507865,-1.9800652606598868,1.403984319409307,-2.4119787300823616
49,50,2,2,1.5721247591309329,-1.9023604221896946,1.6065356468585241,-1.711304732852328
49,95,2,2,1.5721247591309329,-1.9023604221896946,1.4491223356531542,-2.2322232710912195
49,55,2,1,1.5721247591309329,-1.9023604221896946,0.17309831127577796,-1.6301244525753753
50,51,2,1,1.6065356468585241,-1.711304732852328,0.8687071948617219,-1.270729138631796
50,76,2,7,1.6065356468585241,-1.711304732852328,-1.5464871305153882,1.7787188372554283
51,52,1,1,0.8687071948617219,-1.270729138631796,0.7609046296458145,-1.4581958962376431
51,53,1,1,0.8687071948617219,-1.270729138631796,0.5597180936933062,-1.4245253466777625
52,53,1,1,0.7609046296458145,-1.4581958962376431,0.5597180936933062,-1.4245253466777625
52,54,1,1,0.7609046296458145,-1.4581958962376431,0.44567493112426193,-1.6212484705742152
53,54,1,1,0.5597180936933062,-1.4245253466777625,0.44567493112426193,-1.6212484705742152
53,55,1,1,0.5597180936933062,-1.4245253466777625,0.17309831127577796,-1.6301244525753753
54,55,1,1,0.44567493112426193,-1.6212484705742152,0.17309831127577796,-1.6301244525753753
54,56,1,1,0.44567493112426193,-1.6212484705742152,0.11321631028981957,-1.859314485524164
54,78,1,7,0.44567493112426193,-1.6212484705742152,-1.0712906112205793,1.4427218889764823
55,56,1,1,0.17309831127577796,-1.6301244525753753,0.11321631028981957,-1.859314485524164
55,57,1,1,0.17309831127577796,-1.6301244525753753,-0.00902514018484199,-2.0500255404799863
55,69,1,1,0.17309831127577796,-1.6301244525753753,-0.22417248792744465,-1.4555979094971738
56,57,1,1,0.11321631028981957,-1.859314485524164,-0.00902514018484199,-2.0500255404799863
56,58,1,1,0.11321631028981957,-1.859314485524164,-0.27743845033060544,-2.0863875959653426
57,58,1,1,-0.00902514018484199,-2.0500255404799863,-0.27743845033060544,-2.0863875959653426
57,59,1,1,-0.00902514018484199,-2.0500255404799863,-0.20931686616608758,-2.45075946436269
58,59,1,1,-0.27743845033060544,-2.0863875959653426,-0.20931686616608758,-2.45075946436269
58,84,1,6,-0.27743845033060544,-2.0863875959653426,0.0819112106776189,2.2362506418819255
58,74,1,7,-0.27743845033060544,-2.0863875959653426,-2.0184306134692926,2.04976429022501
58,72,1,1,-0.27743845033060544,-2.0863875959653426,-0.5052043969087483,-1.8121731769059835
58,90,1,1,-0.27743845033060544,-2.0863875959653426,-0.6775888828747095,-2.234459525732842
59,60,1,1,-0.20931686616608758,-2.45075946436269,-0.27699286943542223,-2.8308287940024184
59,61,1,1,-0.20931686616608758,-2.45075946436269,-0.4375310461139132,-2.7406569162870427
60,61,1,1,-0.27699286943542223,-2.8308287940024184,-0.4375310461139132,-2.7406569162870427
60,62,1,1,-0.27699286943542223,-2.8308287940024184,-0.5476075298685235,-2.9386459078266975
61,62,1,1,-0.4375310461139132,-2.7406569162870427,-0.5476075298685235,-2.9386459078266975
61,63,1,1,-0.4375310461139132,-2.7406569162870427,-0.6886248385534772,-2.6546262611705367
62,63,1,1,-0.5476075298685235,-2.9386459078266975,-0.6886248385534772,-2.6546262611705367
62,83,1,6,-0.5476075298685235,-2.9386459078266975,-0.18154085614798493,2.3143638032117577
63,65,1,8,-0.6886248385534772,-2.6546262611705367,-1.3862760492454667,0.415478593016095
63,90,1,1,-0.6886248385534772,-2.6546262611705367,-0.6775888828747095,-2.234459525732842
64,65,8,8,-0.8208107434705295,0.9124878390454415,-1.3862760492454667,0.415478593016095
64,66,8,8,-0.8208107434705295,0.9124878390454415,-1.746663950752737,0.9865163796798426
65,66,8,8,-1.3862760492454667,0.415478593016095,-1.746663950752737,0.9865163796798426
65,67,8,8,-1.3862760492454667,0.415478593016095,-2.2294952571458344,0.7495745628858771
66,67,8,8,-1.746663950752737,0.9865163796798426,-2.2294952571458344,0.7495745628858771
66,68,8,8,-1.746663950752737,0.9865163796798426,-2.7958115001536417,0.7143048351204992
67,68,8,8,-2.2294952571458344,0.7495745628858771,-2.7958115001536417,0.7143048351204992
67,71,8,1,-2.2294952571458344,0.7495745628858771,-0.6010440806025816,-1.576980613692229
68,70,8,6,-2.7958115001536417,0.7143048351204992,-0.09497033964580079,3.0
69,71,1,1,-0.22417248792744465,-1.4555979094971738,-0.6010440806025816,-1.576980613692229
70,71,6,1,-0.09497033964580079,3.0,-0.6010440806025816,-1.576980613692229
70,82,6,6,-0.09497033964580079,3.0,-0.06093641443910766,2.621215835554374
71,72,1,1,-0.6010440806025816,-1.576980613692229,-0.5052043969087483,-1.8121731769059835
71,73,1,1,-0.6010440806025816,-1.576980613692229,-0.8300433744133525,-1.8713453044260946
72,76,1,7,-0.5052043969087483,-1.8121731769059835,-1.5464871305153882,1.7787188372554283
73,74,1,7,-0.8300433744133525,-1.8713453044260946,-2.0184306134692926,2.04976429022501
73,90,1,1,-0.8300433744133525,-1.8713453044260946,-0.6775888828747095,-2.234459525732842
74,75,7,7,-2.0184306134692926,2.04976429022501,-1.590869554826368,2.1648174240723677
74,76,7,7,-2.0184306134692926,2.04976429022501,-1.5464871305153882,1.7787188372554283
75,76,7,7,-1.590869554826368,2.1648174240723677,-1.5464871305153882,1.7787188372554283
75,77,7,7,-1.590869554826368,2.1648174240723677,-1.0839892796496606,1.8839091160834385
76,77,7,7,-1.5464871305153882,1.7787188372554283,-1.0839892796496606,1.8839091160834385
76,78,7,7,-1.5464871305153882,1.7787188372554283,-1.0712906112205793,1.4427218889764823
77,78,7,7,-1.0839892796496606,1.8839091160834385,-1.0712906112205793,1.4427218889764823
77,79,7,7,-1.0839892796496606,1.8839091160834385,-0.44712985537454253,1.69279484925905
78,80,7,7,-1.0712906112205793,1.4427218889764823,-0.4912256053353178,1.279474039119071
79,80,7,7,-0.44712985537454253,1.69279484925905,-0.4912256053353178,1.279474039119071
79,81,7,7,-0.44712985537454253,1.69279484925905,-0.0356318071987356,1.3971633245480326
79,99,7,10,-0.44712985537454253,1.69279484925905,-2.242501271505138,-0.9090356631074434
80,81,7,7,-0.4912256053353178,1.279474039119071,-0.0356318071987356,1.3971633245480326
80,82,7,6,-0.4912256053353178,1.279474039119071,-0.06093641443910766,2.621215835554374
81,83,7,6,-0.0356318071987356,1.3971633245480326,-0.18154085614798493,2.3143638032117577
82,83,6,6,-0.06093641443910766,2.621215835554374,-0.18154085614798493,2.3143638032117577
82,84,6,6,-0.06093641443910766,2.621215835554374,0.0819112106776189,2.2362506418819255
83,84,6,6,-0.18154085614798493,2.3143638032117577,0.0819112106776189,2.2362506418819255
83,85,6,6,-0.18154085614798493,2.3143638032117577,-0.14362509897621833,1.9554067013471619
84,86,6,6,0.0819112106776189,2.2362506418819255,0.19153090202238165,1.7745071967593589
85,86,6,6,-0.14362509897621833,1.9554067013471619,0.19153090202238165,1.7745071967593589
85,97,6,10,-0.14362509897621833,1.9554067013471619,-1.5265912334145948,-1.9844525106384772
86,87,6,6,0.19153090202238165,1.7745071967593589,0.3205348935525022,1.3866075577040806
86,88,6,6,0.19153090202238165,1.7745071967593589,0.4908911724940181,1.5052903379908265
87,88,6,6,0.3205348935525022,1.3866075577040806,0.4908911724940181,1.5052903379908265
87,89,6,6,0.3205348935525022,1.3866075577040806,0.5787474589709578,1.206357925550515
88,89,6,6,0.4908911724940181,1.5052903379908265,0.5787474589709578,1.206357925550515
88,90,6,1,0.4908911724940181,1.5052903379908265,-0.6775888828747095,-2.234459525732842
89,91,6,2,0.5787474589709578,1.206357925550515,0.9184454796498855,-2.607589750161812
91,92,2,2,0.9184454796498855,-2.607589750161812,1.151417786405368,-2.592732257788885
91,93,2,2,0.9184454796498855,-2.607589750161812,1.077212674948997,-2.2647017925738084
92,93,2,2,1.151417786405368,-2.592732257788885,1.077212674948997,-2.2647017925738084
92,94,2,2,1.151417786405368,-2.592732257788885,1.403984319409307,-2.4119787300823616
93,95,2,2,1.077212674948997,-2.2647017925738084,1.4491223356531542,-2.2322232710912195
94,95,2,2,1.403984319409307,-2.4119787300823616,1.4491223356531542,-2.2322232710912195
95,97,2,10,1.4491223356531542,-2.2322232710912195,-1.5265912334145948,-1.9844525106384772
96,97,10,10,-0.24250127151137835,-2.126443877862019,-1.5265912334145948,-1.9844525106384772
96,98,10,10,-0.24250127151137835,-2.126443877862019,-0.9584113096144025,-1.051027030323388
97,98,10,10,-1.5265912334145948,-1.9844525106384772,-0.9584113096144025,-1.051027030323388
97,99,10,10,-1.5265912334145948,-1.9844525106384772,-2.242501271505138,-0.9090356631074434
98,99,10,10,-0.9584113096144025,-1.051027030323388,-2.242501271505138,-0.9090356631074434
