source,target,source_group,target_group,x1,y1,x2,y2
59,324,18,19,-0.5032891898218104,0.7227347566995128,-1.876700205531816,0.4745351133336309
60,61,18,18,-0.7100557002225605,0.9591993720430296,-0.7265497118628181,0.6785158725921483
60,168,18,18,-0.7100557002225605,0.9591993720430296,-1.1413102591037518,1.1973861263826802
61,63,18,5,-0.7265497118628181,0.6785158725921483,-0.35353263989168127,-1.9813373652167683
61,285,18,2,-0.7265497118628181,0.6785158725921483,-1.0395592792620034,-0.23263341962316908
62,63,5,5,-0.27247887565624807,-2.086631706239187,-0.35353263989168127,-1.9813373652167683
62,64,5,5,-0.27247887565624807,-2.086631706239187,-0.2869116819002597,-1.8861266279507938
63,64,5,5,-0.35353263989168127,-1.9813373652167683,-0.2869116819002597,-1.8861266279507938
63,65,5,5,-0.35353263989168127,-1.9813373652167683,-0.3712795927220787,-1.7614875875016356
63,364,5,13,-0.35353263989168127,-1.9813373652167683,2.373883114085987,0.02587946891451065
64,65,5,5,-0.2869116819002597,-1.8861266279507938,-0.3712795927220787,-1.7614875875016356
64,66,5,5,-0.2869116819002597,-1.8861266279507938,-0.30190205703725875,-1.6393140623417393
65,66,5,5,-0.3712795927220787,-1.7614875875016356,-0.30190205703725875,-1.6393140623417393
65,67,5,5,-0.3712795927220787,-1.7614875875016356,-0.4296434182817246,-1.4898721228758955
65,306,5,9,-0.3712795927220787,-1.7614875875016356,1.632914911156754,-0.8242245433298535
66,67,5,5,-0.30190205703725875,-1.6393140623417393,-0.4296434182817246,-1.4898721228758955
66,68,5,5,-0.30190205703725875,-1.6393140623417393,-0.24661280511645045,-1.379008528786998
67,69,5,5,-0.4296434182817246,-1.4898721228758955,-0.22230570491266555,-1.2815619136636212
67,284,5,2,-0.4296434182817246,-1.4898721228758955,-1.124481907000739,-0.18662110421710632
67,169,5,5,-0.4296434182817246,-1.4898721228758955,-0.7012927652386278,-1.301962894111355
67,256,5,4,-0.4296434182817246,-1.4898721228758955,-0.7839966893962232,-0.30361121773572597
68,69,5,5,-0.24661280511645045,-1.379008528786998,-0.22230570491266555,-1.2815619136636212
68,70,5,5,-0.24661280511645045,-1.379008528786998,-0.07708087374618311,-1.3682980434021204
68,197,5,5,-0.24661280511645045,-1.379008528786998,-0.3479395435306507,-1.1024792859143324
69,70,5,5,-0.22230570491266555,-1.2815619136636212,-0.07708087374618311,-1.3682980434021204
69,71,5,16,-0.22230570491266555,-1.2815619136636212,-0.2645639065871787,2.388336639872715
69,187,5,5,-0.22230570491266555,-1.2815619136636212,-0.17114661962065597,-1.0103023530932143
69,203,5,6,-0.22230570491266555,-1.2815619136636212,-0.28951057991820733,-0.3346371182615544
69,365,5,1,-0.22230570491266555,-1.2815619136636212,-2.3483858770875807,-1.3044119195084471
70,72,5,16,-0.07708087374618311,-1.3682980434021204,-0.3898120389257947,2.181338434772289
70,98,5,1,-0.07708087374618311,-1.3682980434021204,-1.517941796363156,-0.18267110462519676
71,72,16,16,-0.2645639065871787,2.388336639872715,-0.3898120389257947,2.181338434772289
71,73,16,16,-0.2645639065871787,2.388336639872715,-0.1980738743923624,2.0603581983415387
72,73,16,16,-0.3898120389257947,2.181338434772289,-0.1980738743923624,2.0603581983415387
72,74,16,16,-0.3898120389257947,2.181338434772289,-0.30941083159687754,1.8503909683024515
72,222,16,8,-0.3898120389257947,2.181338434772289,0.008843790459918899,-0.7298317386295536
73,74,16,16,-0.1980738743923624,2.0603581983415387,-0.30941083159687754,1.8503909683024515
73,75,16,16,-0.1980738743923624,2.0603581983415387,-0.12249850594177941,1.6651836384202472
74,75,16,16,-0.30941083159687754,1.8503909683024515,-0.12249850594177941,1.6651836384202472
74,76,16,16,-0.30941083159687754,1.8503909683024515,-0.2499949927093552,1.5034666310905382
75,76,16,16,-0.12249850594177941,1.6651836384202472,-0.2499949927093552,1.5034666310905382
75,77,16,16,-0.12249850594177941,1.6651836384202472,-0.019096829417625943,1.2399477902272975
76,77,16,16,-0.2499949927093552,1.5034666310905382,-0.019096829417625943,1.2399477902272975
76,201,16,6,-0.2499949927093552,1.5034666310905382,-0.4736744669839196,-0.1850298970682247
76,240,16,7,-0.2499949927093552,1.5034666310905382,0.32682091051036805,-0.6843325828571897
76,171,16,8,-0.2499949927093552,1.5034666310905382,0.31983845292598734,0.08416851822540106
77,78,16,16,-0.019096829417625943,1.2399477902272975,0.1413682666479987,0.8571240416316792
77,79,16,16,-0.019096829417625943,1.2399477902272975,0.23806412449635622,0.9844924794903045
77,323,16,19,-0.019096829417625943,1.2399477902272975,-2.09739427928023,0.775893765834959
78,79,16,16,0.1413682666479987,0.8571240416316792,0.23806412449635622,0.9844924794903045
78,80,16,16,0.1413682666479987,0.8571240416316792,0.5040278671798117,0.7765062789129076
79,80,16,16,0.23806412449635622,0.9844924794903045,0.5040278671798117,0.7765062789129076
80,81,16,16,0.5040278671798117,0.7765062789129076,0.8722569257569035,0.8292410529362081
80,82,16,16,0.5040278671798117,0.7765062789129076,0.7852235815048141,0.7055740330361275
80,363,16,12,0.5040278671798117,0.7765062789129076,2.2102790388543516,1.3275808761955592
81,82,16,16,0.8722569257569035,0.8292410529362081,0.7852235815048141,0.7055740330361275
81,83,16,16,0.8722569257569035,0.8292410529362081,0.7318162322757786,1.0064161313109952
82,83,16,16,0.7852235815048141,0.7055740330361275,0.7318162322757786,1.0064161313109952
82,140,16,14,0.7852235815048141,0.7055740330361275,1.6497831270320642,0.7149062106469968
82,259,16,2,0.7852235815048141,0.7055740330361275,-2.560651200770216,-0.7170738273144626
83,84,16,6,0.7318162322757786,1.0064161313109952,0.4029441885687124,-1.8938247691912793
83,385,16,7,0.7318162322757786,1.0064161313109952,-0.3647817057543,-0.0029792436602386063
84,85,6,6,0.4029441885687124,-1.8938247691912793,0.29533256338599734,-1.898855687553719
84,86,6,6,0.4029441885687124,-1.8938247691912793,0.335534536413439,-1.7078896794032317
85,86,6,6,0.29533256338599734,-1.898855687553719,0.335534536413439,-1.7078896794032317
85,335,6,10,0.29533256338599734,-1.898855687553719,2.512355046592754,-0.2951953191047563
86,87,6,6,0.335534536413439,-1.7078896794032317,0.35531223170130555,-1.5821571547019557
86,88,6,6,0.335534536413439,-1.7078896794032317,0.31523024624294604,-1.4212529526800146
87,88,6,6,0.35531223170130555,-1.5821571547019557,0.31523024624294604,-1.4212529526800146
87,359,6,12,0.35531223170130555,-1.5821571547019557,1.9670657766131894,0.9372803550886197
88,89,6,6,0.31523024624294604,-1.4212529526800146,0.18129031865872128,-1.2100881351058852
88,90,6,6,0.31523024624294604,-1.4212529526800146,0.34740870766175325,-1.1701625970363858
88,317,6,19,0.31523024624294604,-1.4212529526800146,-1.1556852934121846,0.5301646883316741
89,90,6,6,0.18129031865872128,-1.2100881351058852,0.34740870766175325,-1.1701625970363858
89,154,6,17,0.18129031865872128,-1.2100881351058852,-0.49974785677187544,0.891333499002997
89,208,6,6,0.18129031865872128,-1.2100881351058852,-0.03942151091825602,-1.0060412118196191
90,91,6,1,0.34740870766175325,-1.1701625970363858,-1.2939779700908651,0.23084577278071
90,92,6,6,0.34740870766175325,-1.1701625970363858,0.440571240988162,-0.9587580525451642
90,162,6,17,0.34740870766175325,-1.1701625970363858,-0.3853757951218929,2.2987694513347066
91,93,1,1,-1.2939779700908651,0.23084577278071,-1.3194369089670879,0.08576386523360335
91,143,1,15,-1.2939779700908651,0.23084577278071,0.9036335349259661,1.2850204546323487
92,343,6,10,0.440571240988162,-0.9587580525451642,1.492621860646293,-1.1092226823932583
92,231,6,13,0.440571240988162,-0.9587580525451642,1.6970681906286285,1.0903633175177543
93,94,1,1,-1.3194369089670879,0.08576386523360335,-1.4306373925366425,-0.0566753942875724
93,95,1,1,-1.3194369089670879,0.08576386523360335,-1.302789377273959,-0.02005472836934108
94,95,1,1,-1.4306373925366425,-0.0566753942875724,-1.302789377273959,-0.02005472836934108
94,96,1,1,-1.4306373925366425,-0.0566753942875724,-1.3975168290957751,-0.16205941734112472
95,97,1,1,-1.302789377273959,-0.02005472836934108,-1.3457710237806875,-0.13310889182107732
95,162,1,17,-1.302789377273959,-0.02005472836934108,-0.3853757951218929,2.2987694513347066
96,97,1,1,-1.3975168290957751,-0.16205941734112472,-1.3457710237806875,-0.13310889182107732
96,98,1,1,-1.3975168290957751,-0.16205941734112472,-1.517941796363156,-0.18267110462519676
97,98,1,1,-1.3457710237806875,-0.13310889182107732,-1.517941796363156,-0.18267110462519676
97,176,1,14,-1.3457710237806875,-0.13310889182107732,1.2456102924579227,0.10553328036358167
97,216,1,7,-1.3457710237806875,-0.13310889182107732,0.18927173530105182,-0.9180506022326549
98,99,1,1,-1.517941796363156,-0.18267110462519676,-1.7038529877206465,-0.26121466568401513
98,100,1,1,-1.517941796363156,-0.18267110462519676,-1.666989028012885,-0.11379032037413495
99,100,1,1,-1.7038529877206465,-0.26121466568401513,-1.666989028012885,-0.11379032037413495
100,101,1,4,-1.666989028012885,-0.11379032037413495,-1.689376914138235,-1.2265338406591875
101,102,4,4,-1.689376914138235,-1.2265338406591875,-1.4632519618685595,-1.2706598634274584
101,205,4,6,-1.689376914138235,-1.2265338406591875,-0.0028580679194902814,-0.7001533080760305
102,103,4,4,-1.4632519618685595,-1.2706598634274584,-1.4589675871361951,-1.4935066320240156
102,104,4,4,-1.4632519618685595,-1.2706598634274584,-1.339250353816379,-1.540472522741284
102,245,4,4,-1.4632519618685595,-1.2706598634274584,-1.3136225022245749,-0.9563889680990629
103,105,4,4,-1.4589675871361951,-1.4935066320240156,-1.2643641344216379,-1.6705480530984298
103,387,4,7,-1.4589675871361951,-1.4935066320240156,-0.27988194665521116,-0.20103975374494715
104,105,4,4,-1.339250353816379,-1.540472522741284,-1.2643641344216379,-1.6705480530984298
104,106,4,4,-1.339250353816379,-1.540472522741284,-1.430156808048602,-1.712359204202248
104,115,4,4,-1.339250353816379,-1.540472522741284,-1.0872977080550417,-1.6336275949148207
104,167,4,18,-1.339250353816379,-1.540472522741284,-1.3952184256093105,1.4077963391626263
105,106,4,4,-1.2643641344216379,-1.6705480530984298,-1.430156808048602,-1.712359204202248
105,107,4,4,-1.2643641344216379,-1.6705480530984298,-0.940236035515974,-1.7581867221595422
106,175,4,8,-1.430156808048602,-1.712359204202248,0.89383005406498,-0.5298889701733286
106,373,4,3,-1.430156808048602,-1.712359204202248,-1.4302577030025823,-1.2305780712267462
107,108,4,4,-0.940236035515974,-1.7581867221595422,-0.6740821801578405,-1.8153155574121302
107,109,4,4,-0.940236035515974,-1.7581867221595422,-0.7576919021411315,-1.9209379529091688
108,110,4,4,-0.6740821801578405,-1.8153155574121302,-0.6567175947496922,-1.9511601963098024
108,288,4,15,-0.6740821801578405,-1.8153155574121302,0.6474948885099215,1.6369067466331617
109,110,4,4,-0.7576919021411315,-1.9209379529091688,-0.6567175947496922,-1.9511601963098024
109,111,4,4,-0.7576919021411315,-1.9209379529091688,-0.8109046295077884,-1.9698087385045246
110,111,4,4,-0.6567175947496922,-1.9511601963098024,-0.8109046295077884,-1.9698087385045246
110,112,4,4,-0.6567175947496922,-1.9511601963098024,-0.7841217444173403,-1.7867228543554434
110,376,4,3,-0.6567175947496922,-1.9511601963098024,-1.318402879754451,-1.1069358691190285
111,112,4,4,-0.8109046295077884,-1.9698087385045246,-0.7841217444173403,-1.7867228543554434
111,113,4,4,-0.8109046295077884,-1.9698087385045246,-0.9215973521899107,-1.7937425886856815
111,239,4,7,-0.8109046295077884,-1.9698087385045246,0.5068477621734356,-0.9209611080594098
112,113,4,4,-0.7841217444173403,-1.7867228543554434,-0.9215973521899107,-1.7937425886856815
112,114,4,4,-0.7841217444173403,-1.7867228543554434,-0.8986883656949715,-1.5322370910768863
113,114,4,4,-0.9215973521899107,-1.7937425886856815,-0.8986883656949715,-1.5322370910768863
113,115,4,4,-0.9215973521899107,-1.7937425886856815,-1.0872977080550417,-1.6336275949148207
114,115,4,4,-0.8986883656949715,-1.5322370910768863,-1.0872977080550417,-1.6336275949148207
114,250,4,4,-0.8986883656949715,-1.5322370910768863,-0.9127017111523712,-1.1451535358051137
115,117,4,20,-1.0872977080550417,-1.6336275949148207,-2.506004302102521,0.8506439770260195
116,117,20,20,-2.4893075793350405,1.2209569959698945,-2.506004302102521,0.8506439770260195
116,118,20,20,-2.4893075793350405,1.2209569959698945,-2.1783570770829295,0.8444249440692887
117,118,20,20,-2.506004302102521,0.8506439770260195,-2.1783570770829295,0.8444249440692887
117,119,20,20,-2.506004302102521,0.8506439770260195,-2.154597240482151,0.4662875312347057
118,119,20,20,-2.1783570770829295,0.8444249440692887,-2.154597240482151,0.4662875312347057
118,120,20,20,-2.1783570770829295,0.8444249440692887,-1.8028830877972717,0.41840013753898075
118,330,20,10,-2.1783570770829295,0.8444249440692887,1.6173115069624144,0.0930386795416922
119,120,20,20,-2.154597240482151,0.4662875312347057,-1.8028830877972717,0.41840013753898075
119,121,20,20,-2.154597240482151,0.4662875312347057,-1.7576209695827947,0.01221457084456501
120,121,20,20,-1.8028830877972717,0.41840013753898075,-1.7576209695827947,0.01221457084456501
120,122,20,20,-1.8028830877972717,0.41840013753898075,-1.38705028269889,0.062242228089526924
120,212,20,7,-1.8028830877972717,0.41840013753898075,-0.33570566692463377,-0.48594320808296937
121,122,20,20,-1.7576209695827947,0.01221457084456501,-1.38705028269889,0.062242228089526924
121,123,20,20,-1.7576209695827947,0.01221457084456501,-1.4068292138139595,-0.4949364422721597
121,190,20,5,-1.7576209695827947,0.01221457084456501,-0.2717555372591242,-0.5727034234431136
122,124,20,20,-1.38705028269889,0.062242228089526924,-1.0791623011246818,-0.37527391949130484
122,139,20,14,-1.38705028269889,0.062242228089526924,1.4368853604382243,0.682266756788608
123,124,20,20,-1.4068292138139595,-0.4949364422721597,-1.0791623011246818,-0.37527391949130484
123,126,20,20,-1.4068292138139595,-0.4949364422721597,-1.0494292964444378,-0.7772266641100537
123,227,20,13,-1.4068292138139595,-0.4949364422721597,2.147915887477206,0.8186108831668119
124,126,20,20,-1.0791623011246818,-0.37527391949130484,-1.0494292964444378,-0.7772266641100537
124,180,20,5,-1.0791623011246818,-0.37527391949130484,-1.422282175351602,-0.9189526508542685
124,280,20,2,-1.0791623011246818,-0.37527391949130484,-1.7157712970384422,-0.09375785044130391
125,127,19,19,-1.503205255584071,-0.1745754125201755,-1.504312685517694,0.21802238757110592
